Node, generations
Node 6197, 695.2135826813982
Node 4073, 391.63779524280955
Node 3094, 282.1534341861576
Node 607, 2.115937723922704
Node 5991, 662.0543482669802
Node 1194, 91.42636787004598
Node 1106, 81.49694181190134
Node 8819, 1020.4252710392853
Node 702, 28.251916291600384
Node 8854, 1023.0893883415058
Node 7996, 1001.0534071818957
Node 5786, 628.0611483660941
Node 5491, 582.8710080630103
Node 2090, 178.12699408813893
Node 1133, 84.11115403415543
Node 752, 36.788194077848566
Node 774, 40.27289793343616
Node 7164, 870.3383853390545
Node 1750, 148.09783209495768
Node 4938, 502.5045955735443
Node 8721, 1013.4755677050167
Node 1644, 135.88468158432724
Node 5186, 536.872080976138
Node 1844, 156.93658393505572
Node 1250, 96.89693537420546
Node 1205, 92.80735175820831
Node 3599, 335.63798222261977
Node 9065, 1067.9304996975627
Node 2639, 233.41397644459923
Node 2220, 190.37155944373018
Node 1349, 107.06052233592436
Node 1118, 82.23762865900198
Node 8736, 1014.1868552851291
Node 8492, 1006.4088494362221
Node 6378, 725.0091220775671
Node 2414, 209.90621168013212
Node 1422, 114.5548570281019
Node 638, 14.554511333528485
Node 7490, 936.2561586038363
Node 6727, 785.5998340946265
Node 611, 3.3937045114245783
Node 7329, 903.4181525549216
Node 890, 56.33163906056056
Node 6968, 833.9443145403957
Node 5208, 541.454142228256
Node 9296, 1297.5447163439308
Node 9116, 1088.6916290217632
Node 8556, 1007.7381965505904
Node 2484, 218.81227068504393
Node 631, 9.64931114552274
Node 7674, 978.3800519960405
Node 3437, 318.5090978440757
Node 1406, 113.11218640235839
Node 1493, 121.92550271056898
Node 4695, 474.2089114556339
Node 1058, 77.3599232027537
Node 2741, 243.72701778993078
Node 2333, 202.41190994992235
Node 721, 31.655148838249882
Node 9029, 1056.8221133717343
Node 602, 1.032534440615365
Node 8947, 1038.0227364725483
Node 1196, 91.63273328716535
Node 609, 3.006967277585522
Node 2692, 238.34271378071224
Node 1494, 121.97738489927299
Node 9275, 1239.2740865494516
Node 8047, 1001.4032139669932
Node 2244, 193.6054138332874
Node 918, 60.21104184540865
Node 762, 38.504783407607675
Node 1840, 156.6913535977221
Node 694, 26.87662516699222
Node 604, 1.4589893281456736
Node 7443, 925.9391975494638
Node 1380, 110.62540349789049
Node 834, 47.271980294739535
Node 2225, 190.6209313302375
Node 618, 6.02148199945537
Node 1399, 112.64229229976326
Node 884, 55.09964965981526
Node 9270, 1226.8066596222766
Node 9034, 1058.0542224556134
Node 2922, 263.06303813218165
Node 869, 52.7924850540901
Node 742, 35.41369905076076
Node 8876, 1025.5568142601087
Node 998, 70.07127689297646
Node 830, 46.96435335991465
Node 7658, 971.4294148891958
Node 668, 21.079635280898916
Node 3220, 295.4839473288254
Node 9178, 1127.8748130175989
Node 8823, 1020.6250247502683
Node 6189, 693.8114977536856
Node 632, 9.707375009117978
Node 4871, 496.22136168753536
Node 879, 54.4477025618618
Node 646, 16.450551860557944
Node 642, 15.350906990212472
Node 3949, 379.3348578226148
Node 1632, 134.57652342192955
Node 1028, 74.29941769656025
Node 2589, 228.18188243587113
Node 1783, 151.77360336300134
Node 8687, 1012.1995329962907
Node 8227, 1002.6730688567883
Node 8185, 1002.3537443367823
Node 714, 30.07131009387182
Node 6972, 834.6450233601054
Node 4497, 446.41620972972777
Node 6314, 713.8362474135292
Node 1000, 70.30693839574246
Node 5952, 654.6314752608637
Node 3831, 364.3288325743187
Node 9157, 1109.5163317864187
Node 8882, 1026.4816327048889
Node 8445, 1005.4744940225135
Node 4191, 405.0767712290725
Node 1480, 120.75310903584753
Node 665, 20.66431021607738
Node 3774, 358.30359570124784
Node 8381, 1004.4508071055285
Node 4128, 397.39221523618255
Node 3776, 358.6295088065497
Node 1233, 95.43439639977686
Node 852, 50.459284587595754
Node 7617, 959.2763253686678
Node 6296, 710.7322412000524
Node 5942, 652.4093462060094
Node 3357, 311.034227440207
Node 4124, 397.11495515244883
Node 2523, 223.20782811481058
Node 1473, 119.93646201666802
Node 1215, 93.74373819153422
Node 832, 47.162976632890995
Node 6748, 789.0689590480555
Node 5410, 569.9345303542351
Node 1535, 125.56011347030748
Node 9046, 1061.9629066284651
Node 8697, 1012.6273768318151
Node 6793, 798.6334948449911
Node 4042, 388.1999921702408
Node 3672, 344.33077155070487
Node 3316, 306.6954955503633
Node 2964, 268.34589460260554
Node 2359, 204.41995450559313
Node 1342, 106.3658993808177
Node 863, 51.53088404860882
Node 8885, 1026.6891892386313
Node 6710, 782.1567972311847
Node 2977, 269.4329873858901
Node 2831, 253.15716968678967
Node 943, 63.75630801635042
Node 920, 60.315679814680486
Node 2006, 170.49891243561865
Node 2993, 270.9462506343558
Node 8756, 1015.4675917470265
Node 7436, 925.097186107606
Node 6754, 790.7775017978352
Node 3951, 379.6608696315647
Node 2910, 261.96545347816783
Node 5989, 661.5911009158169
Node 9497, 2939.8115320827833
Node 9283, 1267.731045138427
Node 9089, 1074.5730610484752
Node 8880, 1026.4030668063324
Node 8796, 1018.6928075857666
Node 6667, 774.6953887545552
Node 5287, 550.9470653821409
Node 806, 44.6082421594922
Node 641, 15.155095557597573
Node 3632, 340.42398132042496
Node 682, 23.809007157029537
Node 5720, 616.8671994580675
Node 2189, 187.14455956387982
Node 1182, 89.28979071404964
Node 676, 22.81928289323756
Node 8503, 1006.5792060886664
Node 3512, 326.1033163459679
Node 600, 0.07495982053077746
Node 2033, 173.73016933088476
Node 3732, 352.67704790281965
Node 2620, 230.5377695560619
Node 3636, 340.9026256140258
Node 900, 58.017326290459295
Node 3016, 273.57837139076065
Node 928, 61.502750796891796
Node 902, 58.204360180602265
Node 803, 43.771400345278536
Node 9064, 1067.9071424660976
Node 4615, 461.0450083183857
Node 2748, 244.74235838418824
Node 3056, 278.1516987196146
Node 8933, 1035.4319430442008
Node 5681, 610.2778728382709
Node 1078, 78.9381938702628
Node 8728, 1013.7996118839116
Node 7787, 996.7801118091102
Node 4111, 395.6268787368297
Node 3604, 336.27357848637683
Node 2205, 188.6747303898774
Node 1570, 128.91841649192827
Node 7321, 900.4780795926698
Node 1281, 100.0057939642195
Node 636, 12.599857370640587
Node 619, 6.476411848989771
Node 8127, 1001.8567248493159
Node 6819, 802.1631638747184
Node 693, 26.525898561645697
Node 6544, 752.9463426951606
Node 2392, 207.48522053053253
Node 1065, 78.03579674223819
Node 5791, 628.6562220675155
Node 6859, 809.6502802635923
Node 4226, 409.8665872993776
Node 1633, 134.58094513497923
Node 616, 5.746163607647204
Node 3378, 312.3117092172275
Node 1511, 123.55230504808686
Node 6523, 749.6738798122134
Node 3927, 377.3532313482145
Node 9209, 1150.840276342968
Node 8809, 1019.6857974963466
Node 7409, 919.6832777548192
Node 4181, 403.9942629251282
Node 3469, 322.10973498892264
Node 738, 33.97345571404942
Node 3073, 280.44359761485117
Node 2169, 185.12736561978306
Node 2045, 174.74110551321368
Node 1945, 164.81191905508155
Node 4489, 445.3281858264342
Node 1587, 130.89138346396507
Node 8448, 1005.4992952494778
Node 5879, 642.4988593644619
Node 3921, 376.8141452062334
Node 7917, 1000.5315364776684
Node 9287, 1277.0197633543428
Node 9233, 1178.3856887693728
Node 8747, 1014.7378561798845
Node 8469, 1005.7660711059923
Node 9151, 1107.205614899092
Node 9040, 1059.2331116312187
Node 7562, 949.7415333683097
Node 5046, 517.7642778425414
Node 4307, 419.8428571241705
Node 5565, 593.3801400120051
Node 871, 52.9047006001407
Node 4947, 503.53813775145574
Node 2722, 241.73416717569
Node 2603, 229.30565971684925
Node 2016, 171.32388754673224
Node 1567, 128.56680397072807
Node 2149, 183.29314849754178
Node 1246, 96.46906655589527
Node 3211, 294.44375365688103
Node 1178, 88.65456545018121
Node 9276, 1242.535186717799
Node 9005, 1050.3870632911903
Node 8774, 1016.5370783255935
Node 3312, 306.0124282086345
Node 3278, 301.72019448730777
Node 1030, 74.42966989345298
Node 8083, 1001.5952886651155
Node 1098, 80.8168128801329
Node 9269, 1226.6873286373007
Node 8864, 1024.631452734507
Node 7134, 865.0905174554783
Node 776, 40.47225662340105
Node 1931, 163.8480079333245
Node 1706, 143.52824566165435
Node 8681, 1011.8946777434697
Node 7819, 1000.09627911026
Node 6807, 800.2554121962186
Node 812, 45.20436144814868
Node 799, 43.03813036583862
Node 9071, 1069.7258900630154
Node 6466, 738.2323587329552
Node 4604, 459.8780112570307
Node 6109, 681.4959480262839
Node 3244, 298.6359528947529
Node 2264, 195.4894806082907
Node 4534, 451.1494325478004
Node 915, 60.01994619704157
Node 8993, 1047.3473101674779
Node 3360, 311.24532276058756
Node 2266, 195.867456193244
Node 735, 33.43332210633108
Node 1434, 115.4812112887775
